review_id,Review,rating,vệ sinh_label,đồ ăn thức uống_label,khách sạn_label,vị trí_label,phòng ốc_label,dịch vụ_label
1001969057,rất hài_lòng với mức giá và nhân_viên thân_thiện,8.0,0,0,1,0,0,1
1001987798,khách_sạn có giá cả hợp_lý,8.0,0,0,1,0,0,0
1002023044,kẻ gần biển nhưng vẫn cần đi xe_máy đi bộ sẽ hơi xa phòng rộng nhưng có kiến kiến cả trên giường cắn mình có_lẽ chúng từ mấy cái cây bên ngoài cửa_sổ phòng có bếp và khá tiện nếu có em bé đi cùng mình chưa dùng bếp nên không rõ chúng có hoạt_động gì mình thì chán không chào_hỏi mấy bạn chỉ nhìn mình đi vào và nằm ra ghế chơi game mấy bạn dọn phòng thì dễ_thương,7.0,2,0,0,1,2,1
1002026477,gia_đình chúng_tôi đông người nên đã đặt phòng để ở cùng nhau tuy_nhiên chỗ ở lại trong tình_trạng rất tệ nước nhỏ_giọt từ_trần nhà và thậm_chí còn có cả một con thằn_lằn bên trong vui_lòng kiểm_tra kỹ những chi_tiết này trước khi đặt phòng,4.0,0,0,0,0,2,0
1002065899,tôi đã được phục_vụ rất chu_đáo và thoải_mái nhân_viên luôn tiếp_đón nhiệt_tình và người phụ_trách đã thường_xuyên đến kiểm_tra tôi cảm_thấy đây sẽ là một chuyến du_lịch gia_đình đáng nhớ cảm_ơn rất nhiều,10.0,0,0,1,0,0,1
1002149560,khách_sạn gần biển phố đi bộ chợ đêm lễ_tân đã đặt phòng xe taxi giúp tôi người đà_nẵng rất đáng quý phòng rộng_rãi thoáng có ban_công và sạch_sẽ,10.0,1,0,0,1,1,1
1002155008,khách_sạn tệ nhất và nhân_viên tệ nhất đây là trải_nghiệm khách_sạn tồi_tệ nhất trong toàn_bộ chuyến đi của chúng_tôi qua 4 thành_phố và 5 6 khách_sạn nhân_viên trực đêm cực_kỳ thô_lỗ và hoàn_toàn không giúp_đỡ gì cả phòng bẩn nhà_vệ_sinh bẩn_thỉu và không có bất_kỳ tiện_nghi cơ_bản nào tệ hơn_nữa chúng_tôi không nhận được bất_kỳ sự trợ_giúp nào với hành_lý của mình không bao_giờ khuyên ai nên ở đây,2.0,2,0,2,0,2,2
1002165019,nhân_viên nhiệt_tình niềm_nở dịch_vụ lưu_trú tốt sạch_sẽ,9.0,1,0,1,0,0,1
1002175614,tôi rất muốn quay lại đây lần nữa,9.0,0,0,1,0,0,0
1002201633,khách_sạn đẹp nhân_viên dễ_thương vị_trí tuyệt_vời những con phố tuyệt đẹp bên dưới với nhiều nhà hàg và quán cà_phê tuyệt_vời chúng_tôi đã đến đây năm_ngoái và quyết_định rằng đây là khu_vực đẹp nhất để ở rất riêng_tư với cây_xanh và những con phố có hàg cây không nơi nào ở đà_nẵng giống như_vậy các phòng rộng_rãi và phòng ba có bồn_tắm thật tuyệt_vời 1010,10.0,0,0,1,1,1,1
1002234281,tôi rất hài_lòng với mọi thứ chỉ thiếu một điều là việc nhận phòng hơi khó_khăn vì không có sảnh khách_sạn ngoài_ra tôi rất hài_lòng với mọi thứ tôi thành_tâm cầu_nguyện rằng khách_sạn này cũng sẽ trở_thành một công_ty tuyệt_vời là ánh_sáng và muối của thế_giới này,8.0,0,0,1,0,0,0
1002513171,khách_sạn mới giường rất thoải_mái và bữa sáng đặc_biệt tuyệt_vời mặc_dù khẩu_phần hơi nhỏ nhân_viên thân_thiện và lịch_sự và giá_cả rất hợp_lý rất đáng để ghé thăm,8.0,0,2,1,0,1,1
1002895729,khách_sạn cũ đã xuống_cấp thang_máy cũ gỉ sét được cái địa_điểm đẹp nhưng khuyên chân_thành đừng nên thuê tôi thuê có mấy tiếng để chờ ra sân_bay mà chỉ muốn chạy sớm,5.0,0,0,2,1,0,2
1002943316,vị_trí rất tuyệt_vời gần nhà_thờ chợ hàn và cầu rồng bếp được trang_bị đầy_đủ dụng_cụ nấu_ăn lò_vi_sóng và tủ_lạnh nên việc tự nấu_ăn rất tiện_lợi phòng rộng_rãi diện_tích gần 50 mét_vuông và phòng ngủ nằm ở tầng hai phòng sạch_sẽ và tôi chắc_chắn sẽ quay lại đây lần nữa,8.0,1,0,1,1,1,0
1002950142,vị_trí khách_sạn các tiện_nghi xung_quanh và đội_ngũ nhân_viên thân_thiện đã tạo nên một kỳ nghỉ thoải_mái và thư_giãn,8.0,0,0,1,1,0,1
1002995376,tôi đi cùng các con và bố_mẹ và mọi người đều rất thích bể_bơi đủ sâu để người_lớn cũng có_thể thoải_mái bơi_lội tôi đặc_biệt đánh_giá cao nụ cười và sự hiếu_khách của nhân_viên và người dọn phòng đó là một khoảng thời_gian tuyệt_vời,10.0,0,0,1,0,0,1
1003104169,ngoài vị_trí hơi gần biển ra thì không được điểm gì,3.0,0,0,0,1,0,0
1003176335,chúng_tôi rất thích vị_trí gần bãi biển nhà hàg và cửa hàg phòng ở hiện_đại phòng tắm sạch_sẽ và có vòi_sen tốt hồ bơi trên mái rất tốt mặc_dù nhỏ chúng_tôi đã đặt phòng trước vài tuần và thấy giá_cả thấp hơn nhiều khi xem_xét các tài_sản xung_quanh trong thời_gian lưu_trú điều này thật thất_vọng,8.0,1,0,1,1,1,0
1003259095,trong số_nhiều chỗ ở đã ở tại đà_nẵng căn biệt_thự 5 sao là nơi tôi hài_lòng nhất việc không có bữa sáng lại là điều tốt vì tôi đã thưởng_thức bánh_mì bánh sandwich cà_phê và phở rất ngon ở khu_vực xung_quanh hồ bơi yên_tĩnh và nước thì ấm nhân_viên cũng rất thân_thiện hãy chú_ý xác_nhận chắc_chắn việc nhận trả khăn tắm nhé,10.0,0,1,1,0,0,0
1003259167,giá hợp_lý khách_sạn ở trung_tâm dễ di_chuyển có bãi đậu xe thoải_mái,8.0,0,0,1,1,0,0
1003259290,khách_sạn nằm ở vùng ngoại_ô và có bầu_không_khí yên_tĩnh cơ_sở vật_chất sạch_sẽ nhân_viên thân_thiện nhưng ít người nói được tiếng anh điều này đôi_khi gây ra chút khó_khăn thức_ăn ở nhà hàg rất ngon,7.0,1,1,1,1,1,1
1003266752,căn phòng rất sạch_sẽ giường thoải_mái và căn phòng rộng_rãi với bể_bơi trên mái bạn còn yêu_cầu gì hơn thế nữa,9.0,1,0,1,0,1,0
1003267963,ổn với giá tiền phòng,7.0,0,0,1,0,0,0
1003280634,phòng khách là cũ điều yếu,7.0,0,0,0,0,2,0
1003348872,hai đêm ở hội_an bell marina và hai đêm ở bounce beach đều tuyệt_vời bữa sáng kiểu hàn_quốc rất ngon ban nhạc biểu_diễn mỗi tối cũng tuyệt_vời chủ nhà thân_thiện và dịch_vụ đón và trả khách rất chu_đáo,8.0,0,1,1,0,0,1
1003411304,đây là lần đặt phòng thứ hai của tôi và với một khách_sạn trong tầm giá này bao_gồm cả bữa sáng thực_sự không có gì để phàn_nàn tất_cả nhân_viên đều rất thân_thiện và lịch_sự nhân_viên lễ_tân nói tiếng anh trôi_chảy và nhanh_chóng hỗ_trợ mọi thắc_mắc bữa sáng tự chọn tuy không thay_đổi thường_xuyên nhưng vẫn khá phòng phú với các món trứng bánh kếp và bún được chế_biến theo yêu_cầu nằm trong khu_phố hàn_quốc có rất nhiều nhà hàg hàn_quốc xung_quanh cơ_sở vật_chất của khách_sạn hơi cũ nhưng vẫn sạch_sẽ tuy_nhiên khả_năng cách_âm không tốt lắm đặc_biệt là những chiếc ghế gỗ trong phòng tiếng ồn từ các phòng khác di_chuyển khá dễ nhận thấy nhưng nhìn_chung kỳ nghỉ khá dễ_chịu,9.0,1,1,0,1,2,1
1003421976,các em nhỏ đã có một khoảng thời_gian tuyệt_vời cát trên bãi biển rất mịn và có rất nhiều trò_chơi để các em vui_chơi,10.0,0,0,1,0,0,0
1003451950,khách_sạn rất tuyệt nhân_viên rất thân_thiện và hữu_ích bữa sáng rất ngon chỉ có vấn_đề là nó khá xa so với hầu_hết các điểm tham_quan vì_vậy phải đi taxi hàg ngày nhưng khách_sạn đẹp hơn nhiều so với hầu_hết ở trung_tâm,8.0,0,1,1,0,0,1
1003514631,khách_sạn này có một_số phòng rất đẹp bạn có_thể thấy sự chú_ý và tiền_bạc đã được đầu_tư để đảm_bảo thiết_kế và nội_thất tuy_nhiên có một_số vấn_đề đầu_tiên do cấu_trúc của nhà có các phòng hướng ra phía sau phía trước và đối_diện nhau khói thuốc_lá được phép trên ban_công thấm vào toàn_bộ khu_vực đôi_khi điều đó thật kinh_khủng thứ hai ngày đầu_tiên của tôi ở phòng lớn và tôi đã nhận phòng lúc 2 giờ chiều nó nóng đến mức tôi cảm_thấy chóng_mặt tôi ngồi ở đó một tiếng rưỡi chờ cho nó mát xuống nó không mát cho đến tối hôm đó khoảng 10 giờ căn_hộ đơn_giản là không có_điều không_khí đủ lớn để hỗ_trợ diện_tích của nó vì_vậy trong khi các chủ_sở_hữu đã đầu_tư thời_gian và tiền_bạc vào các thiết_bị họ lại cắt_giảm điều không_khí phù_hợp điều mà là một điều cần_thiết trong những mùa hè nóng_bức ở đà_nẵng khi chỉ_số nhiệt_độ đạt 44 độ chị chị celsius,5.0,0,0,0,0,2,0
1003533613,không_gian thư_giãn và vị_trí tuyệt_vời gần cầu rồng và chợ đêm,9.0,0,0,1,1,0,0
1003670023,tôi đã đặt một phòng có hai giường đơn cho 2 đêm phòng có cửa_sổ và đầy_đủ tiện_nghi cần_thiết vị_trí rất thuận_tiện để đến các điểm du_lịch khác,10.0,0,0,0,1,1,0
1003690168,lần sau đến đó nhất_định tôi sẽ ghé thăm nơi này,10.0,0,0,1,0,0,0
1003693358,sạch_sẽ thoáng mát rộng_rãi nhân_viên dễ_thương phòng sáng có ban_công ngay cầu tình_yêu tiện di_chuyển view ngắm ra sông cũng rất đẹp có bồn ngâm ban_công rộng_rãi wc thì supper rộng sạch nữa nói_chung là tuyệt_đối đáng tiền có_khi còn rẻ hơn so với chất_lượng nữa 10 điểm nhưng nhất_định sẽ quay lại,10.0,1,0,1,0,1,1
1003700075,khách_sạn đẹp với đội_ngũ nhân_viên chu_đáo mọi thứ đều sạch_sẽ và gọn_gàng với giường ngủ thoải_mái đối_diện với bãi biển giá_trị tuyệt_vời cho số tiền chúng_tôi đã rất thích,9.0,1,0,1,0,1,1
1003701678,tôi không biết tại_sao khách_sạn này lại chỉ được 3 sao nhưng giá cho nó rất rẻ so với không_gian khách_sạn mà chúng_tôi có đây là phòng rẻ nhất và lớn nhất mà chúng_tôi có trong nhiều năm họ dọn_dẹp phòng và thay ga trải giường đồ vệ_sinh cá_nhân hàg ngày mà bạn sẽ không tìm thấy ở các khách_sạn rẻ khác không có bữa sáng đi kèm nhưng xung_quanh có nhiều nhà hàg cho bạn lựa_chọn nó cũng cách bãi biển 5 phút đi bộ hoặc ít hơn vì_vậy bạn có_thể bơi_lội và trở về khách_sạn trong tình_trạng ướt_át khách_sạn cũng có hồ bơi và phòng gym nằm ở nhà khác phòng cũng có cửa_sổ lớn và có_thể ngắm nhìn phố_phường,10.0,1,0,1,1,1,1
1003701892,gần biển sạch_sẽ dịch_vụ tốt giá ok,9.0,1,0,0,1,0,1
1003702169,đi bộ ra biển tầm 7 phút nhân_viên thân_thiện nhiệt_tình phòng sạch_đẹp tốt trong tầm giá nhất_định sẽ quay lại lần sau,10.0,1,0,1,1,1,1
1003719606,khách_sạn có bãi biển riêng với khung_cảnh đẹp và thoải_mái phục_vụ bữa sáng và trà chiều hàg ngày cùng dịch_vụ mát xa chân hoặc lưng miễn_phí 30 phút tôi chắc_chắn sẽ quay lại đây lần nữa,9.0,0,1,1,0,0,0
1003722718,hãy ở lại một trong các bất_động_sản palazzo vài lần một năm không có gì sánh bằng cho một kỳ nghỉ chất_lượng phòng ở sạch_sẽ trang_bị đầy_đủ ga trải giường mới nhân_viên chuyên_nghiệp thân_thiện và hữu_ích giá_trị tuyệt_vời và nằm ngay giữa khu du_lịch với bãi biển chỉ cách 2 con phố,10.0,1,0,1,1,1,1
1003723638,chúng_tôi đã ở đây 6 đêm và sẽ quay lại lần nữa phòng sạch_sẽ và rộng_rãi với khu bếp và khu ghế_ngồi chúng_tôi đã sử_dụng hồ bơi và trung_tâm thể_hình hàg ngày cảnh từ hồ bơi thật tuyệt_vời và trung_tâm thể_hình được bảo_trì tốt tôi rất khuyến_khích,10.0,1,0,1,0,1,0
1003724528,rất đáng để ghé thăm có cả dịch_vụ giặt ủi tự_phục_vụ miễn_phí bữa sáng ngon giường ngủ thoải_mái mọi thứ cần_thiết đều tuyệt_vời,8.0,0,1,1,0,1,0
1003725709,khách_sạn tuyệt_vời giá_cả hợp_lý sạch_sẽ vị_trí thuận_lợi,9.0,1,0,1,1,0,0
1003733227,giường cứng ngắt thiếu phích cắm đèn bình nước nóng dùng sai loại phích cắm nên không dùng được phải trả tiền để nâng_cấp từ_loại tệ_hại lên loại tệ_hại cao_cấp hơn_nữa,6.0,0,0,2,0,2,0
1003740922,giá_cả hợp_lý nhưng quá ồn_ào vào ban_đêm hành_lang khách_sạn quá ồn_ào sau 10 giờ đêm,9.0,0,0,2,0,0,0
1003742564,còn mới mở nên nhìn_chung khá sạch_sẽ vị_trí thuận_lợi cho việc di_chuyển trong thành_phố và cũng gần sân_bay cảnh từ hồ bơi trên tầng mái tuyệt_vời,10.0,1,0,1,1,0,0
1003742631,nhân_viên rất thân_thiện và thật tuyệt tôi muốn đến đây lần nữa tôi đã ở lại cùng gia_đình và mọi người đều hài_lòng,10.0,0,0,1,0,0,1
1003745992,tôi không phải là người cần một khách_sạn sang_trọng cho một chuyến đi đơn_lẻ nơi này rất thuận_tiện gần bãi biển chỉ cách 5 phút đi bộ có đủ tiện_nghi điều vòi_sen giường máy_sấy v v trong một phòng có cửa_sổ không gặp rắc_rối gì cả tôi sẽ ở đây lần nữa trong chuyến đi tiếp_theo cảm_ơn bạn,7.0,0,0,1,1,1,0
1003760974,phòng đẹp rộng_rãi với giường rất thoải_mái nhân_viên rất thân_thiện và nhiệt_tình họ đã giúp chúng_tôi đặt vé đi bà nà hill và gọi taxi cảm_ơn rất nhiều,8.0,0,0,0,0,1,1
1003772746,vị_trí của khách_sạn đủ tốt để được gọi là khu_phố người hàn tuy_nhiên chỗ ở thì không tốt,5.0,0,0,0,1,0,0
1003772767,tôi đã có một kỳ nghỉ tuyệt_vời tại khách_sạn palazzo cozy một viên ngọc_ẩn thật_sự mang lại giá_trị tuyệt_vời cho số tiền bỏ ra phòng được trang_bị đầy_đủ mọi thứ tôi cần đồ vệ_sinh cá_nhân áo_choàng tắm khăn tắm dép máy_sấy tóc cà_phê trà và nước đóng_chai miễn_phí nó sạch_sẽ thoải_mái và được chuẩn_bị chu_đáo khi nhận phòng chúng_tôi được chào_đón bằng một cốc trà gừng lạnh và bánh_tráng gạo một cử_chỉ thật dễ_thương khiến chúng_tôi cảm_thấy như ở nhà tôi thực_sự trân_trọng những chi_tiết nhỏ như_vậy một điểm nhấn khác là bãi đỗ xe_máy chuyên_dụng điều này rất thuận_lợi trong khu_vực nổi_tiếng với cho thuê xe_máy nhân_viên thậm_chí đã giúp sắp_xếp chỗ đỗ xe điều này thật tuyệt cho những_ai không quá tự_tin trong những không_gian hẹp giường ngủ rất thoải_mái với bốn gối được cung_cấp và tổng_thể căn phòng mang lại một không_khí ấm_cúng thư_giãn trong suốt thời_gian ở một_chút tiếng ồn từ phòng bên cạnh nhưng chỉ cần một cuộc_gọi nhanh tới,10.0,1,0,1,1,1,1
1003776773,quá ồn_ào nhân_viên không hiểu tiếng anh cơ_bản cửa phòng tôi bị cạy mở không có két sắt trong phòng để cất đồ quý_giá không_thể thanh_toán bằng thẻ_tín_dụng họ chỉ nhận tiền_mặt,4.0,0,0,2,0,2,2
1003783107,đây là một nơi tuyệt_vời để nghỉ_ngơi nếu bạn chỉ muốn ngủ một giấc vào sáng sớm sau khi đến_nơi,10.0,0,0,1,0,0,0
1003791545,giá hợp_lí phòng đủ tiện_nghi sạch_sẽ,10.0,1,0,1,0,1,0
1003792857,phòng hơi nhỏ nệm mềm quá làm đau lưng không có bộ bàn_ghế ngồi uống trà cafe hay ăn_uống các tiện_ích khác đều tốt,7.0,0,0,1,0,2,0
1003804000,cửa phòng rất khó mở không được phép nhận phòng sớm phòng tắm chỉ được ốp kính và bên trong trong suốt,6.0,0,0,0,0,2,0
1003804779,phòng tắm và nhà_vệ_sinh rất bẩn nước rò_rỉ ra ngoài phòng tắm khi bạn tắm điều trong cabin không điều_chỉnh được nên rất nóng,4.0,2,0,0,0,2,0
1003806174,mọi thứ trong phòng đều bẩn_thỉu và cũ_kỹ đặc_biệt là máy điều và quạt tôi đã đặt phòng bốn đêm liên_tiếp nhưng sau hai ngày hít thở không_khí ô_nhiễm từ máy điều bẩn_thỉu tôi bị chóng_mặt và ốm tôi phải chuyển đến khách_sạn khác giữa đêm đừng ở đây không đáng một tiền nào,2.0,2,0,2,0,2,0
1003808191,chúng_tôi đã ở lại 4 ngày 3 đêm với 7 người_lớn chúng_tôi đã có bữa tiệc bốc trong phòng với cách bài_trí đẹp đồ_ăn thật tuyệt_vời và nhân_viên rất thân_thiện biệt_thự thật tuyệt_vời với cảnh đẹp ngoạn_mục rất đáng được khuyến_nghị,9.0,0,1,1,0,1,1
1003810901,tôi đã ở khách_sạn này nửa_đêm khi đến_nơi họ đã kiểm_tra lịch_trình của tôi trước khi tôi đến và rất chu_đáo ngay cả khi tôi nhận phòng muộn tôi chắc_chắn sẽ ở lại đây lần nữa nếu có cơ_hội,10.0,0,0,1,0,0,1
1003813947,khách_sạn này tốt với giá của nó nó cách sân_bay 5 phút lái_xe nếu bạn đến vào buổi tối đây là nơi tốt nhất để ở lại,8.0,0,0,1,1,0,0
1003816553,không có vườn hơi ồn vì gần đường không có nhà hàg hay cafe nhà hàg ăn sáng chỉ phục_vụ buổi sáng,8.0,0,2,2,0,0,0
1003836796,đây là một nơi khá tốt để nghỉ lại một đêm vị_trí tuyệt_vời và giá_cả phải_chăng bạn có_thể bắt xe_buýt futa đi hội_an trong vòng 200 mét tiếng anh của nhân_viên chỉ ở mức trung_bình bạn hầu_như không_thể giao_tiếp được,8.0,0,0,1,1,0,2
1003840254,sạch_sẽ rộng_rãi đẹp và đầy_đủ tiện_nghi có bể_bơi trong nhà ngay tầng 1 rất tiện cho các bé_nhỏ bơi,10.0,1,0,1,0,0,0
1003844775,khách_sạn rất tuyệt_vời nhân_viên rất nhiệt_tình giúp_đỡ,10.0,0,0,1,0,0,1
1003855513,khách_sạn cũ phòng_ốc xuống_cấp khá nhiều cũng giá tiền này mà có_thể đặt được phòng khác tiện_nghi không đảm_bảo nói_chung 1 lần là mãi_mãi,7.0,0,0,2,0,2,0
1003857132,khách_sạn căn_hộ rất thích_hợp cho gia_đình diện_tích lớn hồ bơi bên bờ biển rất tuyệt có_thể ngắm biển và bãi cát,8.0,0,0,1,0,0,0
1003859746,tôi đã có một kỳ nghỉ tuyệt_vời ở đây một hạng motel do một gia_đình điều_hành rất dễ_thương hạng motel nằm ở khu_vực yên_tĩnh và bãi biển có các nhà hàg chỉ cách đó 1 2 phút đi bộ tôi sẽ trở_lại đây trong tương_lai,10.0,0,0,1,1,0,0
1003864341,khách_sạn đáng_giá tiền ví trí gần trung_tâm và các hoạt_động ngoài_trời gần cầu rồng nhiều tiệm cafe đẹp địa_điểm ăn_uống nhân_viên thân_thiện nhiệt_tình,10.0,0,0,1,1,0,1
